classe;admissible;terme;commentaire;source;privilegie;page;ligne_page
22;;étoupes;;OMPI;;2;45
22;;fibres de chanvre;;OMPI;;2;46
22;;poils de chameau;;OMPI;;2;47
22;;filets de pêche commerciale;;OMPI;;2;48
22;;filets pour la pêche commerciale;;OMPI;;2;49
22;;matières textiles fibreuses brutes;;OMPI;;2;50
22;;filets de camouflage;;OMPI;;2;51
22;;bourrette;;OMPI;;2;52
22;;soie brute;;OMPI;;2;53
22;;sciure de bois;;OMPI;;2;54
22;;laine de bois;;OMPI;;2;55
22;;copeaux de bois pour le rembourrage;;OMPI;;2;56
22;;bandelettes pour attacher la vigne;;OMPI;;2;57
22;;bâches;;OMPI;;2;58
22;;prélarts;;OMPI;;2;59
22;;toile goudronnée;;OMPI;;2;60
22;;tentes, autres que de camping;;OMPI;;2;61
22;;bâches, autres que pour navires;;OMPI;;2;62
22;;bâches pour bateaux;;OMPI;;2;63
22;;sacs en tissu pour cadeaux;;OMPI;;2;64
22;;fibres à filer;;OMPI;;2;65
22;;ouate ni de caoutchouc, ni de papier, ni de matières plastiques pour le matelassage et le rembourrage;;OMPI;;2;66
22;;toiles de sol en vinyle;;OMPI;;2;67
22;;bâches non ajustées pour piscines;;OMPI;;2;68
22;;couvertures non ajustées pour piscines;;OMPI;;2;69
22;;sangles de remorquage;;OMPI;;2;70
22;;sangles d'attache non métalliques;;OMPI;;2;71
22;;enveloppes en matières textiles pour le conditionnement de marchandises;;OMPI;;2;72
22;;pochettes en matières textiles pour le conditionnement de marchandises;;OMPI;;2;73
22;;sacs en matières textiles pour le conditionnement de marchandises;;OMPI;;2;74
22;;sangles non métalliques pour l'arrimage de paquets;;OMPI;;2;75
22;;sacs de rangement en nylon et toile pour accessoires d'aspirateurs;;OMPI;;2;76
22;;fibres de sisal;;OMPI;;2;77
22;;sacs à fourrage;;OMPI;;2;78
22;;sacs de rangement pour chaussures;;OMPI;;2;79
22;;corde pour jouets d'animaux de compagnie;;OMPI;;2;80
22;;fibres de raphia;;OMPI;;2;81
22;;sacs en résine de polyuréthane pour l'enlèvement et le lavage de linge contaminé;;OMPI;;2;82
22;;maille plastique de polyester pour le conditionnement de produits;;OMPI;;2;83
22;;fibres de polyester à usage textile;;OMPI;;2;84
22;;sacs en tissu à mailles plastifié pour la culture de plantes et d'arbres;;OMPI;;2;85
22;;brise-vent en matières plastiques pour courts de tennis;;OMPI;;2;86
22;;écrans antivent en matières plastiques pour courts de tennis;;OMPI;;2;87
22;;fibres de polymères non tissées à usage textile;;OMPI;;2;88
22;;fibres polymériques non tissées à usage textile;;OMPI;;2;89
22;;élingues de chargement non métalliques;;OMPI;;2;90
22;;gréements non métalliques;;OMPI;;2;91
22;;sacs en toile à usages multiples;;OMPI;;2;92
22;;sacs de stockage en mailles;;OMPI;;2;93
22;;lassos;;OMPI;;2;94
22;;sacs d'irrigation pour l'arrosage d'arbres;;OMPI;;2;95
22;;fibres utilisées dans la fabrication de boyau pour raquettes et pour la pêche;;OMPI;;2;96
22;;fibres de rembourrage;;OMPI;;2;97
22;;enveloppes de correspondance en tissu;;OMPI;;2;98
22;;filets à mailles en tissu et polyester utilisés pour le rangement de jouets et autres articles à usage domestique;;OMPI;;2;99
22;;maille élastique pour produits carnés;;OMPI;;2;100
22;;maille élastique pour produits carnés (matière textile brute);;OMPI;;3;1
22;;cordages;;OMPI;;3;2
22;;cordes à linge;;OMPI;;3;3
22;;emballages en toile pour plantes;;OMPI;;3;4
22;;marquises en toile;;OMPI;;3;5
22;;emballages en toile de jute pour plantes;;OMPI;;3;6
22;;tendeurs;;OMPI;;3;7
22;;toiles d'aérage;;OMPI;;3;8
22;;ficelle agricole;;OMPI;;3;9
22;;auvents non métalliques;;OMPI;;3;10
22;;fibres acryliques;;OMPI;;3;11
22;;fibre de chanvre à l'état brut;;OMPI;;3;12
22;;cordes de paille;;OMPI;;3;13
22;;fibres de sisal à l'état brut;;OMPI;;3;14
22;;maille de soie;;OMPI;;3;15
22;;maille de soie (matière textile brute);;OMPI;;3;16
22;;fibres de soie;;OMPI;;3;17
22;;fibres semi-synthétiques à usage textile;;OMPI;;3;18
22;;voiles (gréements) pour planches à voile;;OMPI;;3;19
22;;voiles pour planches à voile;;OMPI;;3;20
22;;cordes synthétiques;;OMPI;;3;21
22;;fibres textiles à l'état brut;;OMPI;;3;22
22;;fibre de ramie à l'état brut;;OMPI;;3;23
22;;fibre de raphia à l'état brut;;OMPI;;3;24
22;;poils de chiens viverrins;;OMPI;;3;25
22;;poil de lapin;;OMPI;;3;26
22;;maille ni en métal ni en amiante;;OMPI;;3;27
22;;cordes d'alpinisme;;OMPI;;3;28
22;;fibres de jute à l'état brut;;OMPI;;3;29
22;;contenants de conditionnement industriel en matières textiles;;OMPI;;3;30
22;;filets de chanvre;;OMPI;;3;31
22;;maille de fibre de verre;;OMPI;;3;32
22;;maille de fibre de verre (matière textile brute);;OMPI;;3;33
22;;bourre de soie;;OMPI;;3;34
22;;fibre de lin à l'état brut;;OMPI;;3;35
22;;déchets de coton;;OMPI;;3;36
22;;ouate de coton pour vêtements;;OMPI;;3;37
22;;maille de coton;;OMPI;;3;38
22;;maille de coton (matière textile brute);;OMPI;;3;39
22;;fibres de coton;;OMPI;;3;40
22;;ouate de coton pour futons;;OMPI;;3;41
22;;cordages de chanvre;;OMPI;;3;42
22;;jarres (poils) d'animaux;;OMPI;;3;43
22;;fibres chimiques à usage textile;;OMPI;;3;44
22;;maille de fibres chimiques;;OMPI;;3;45
22;;poils de bovins;;OMPI;;3;46
22;;cordes de rampes;;OMPI;;3;47
22;;poil de chèvre angora;;OMPI;;3;48
22;;cordes d'ancrage;;OMPI;;3;49
22;;poil d'alpaga;;OMPI;;3;50
22;;bâches non ajustées pour machines motorisées;;OMPI;;3;51
22;;bâches non ajustées pour machines à moteur;;OMPI;;3;52
22;;bâches non ajustées pour bains à remous;;OMPI;;3;53
22;;doubles toits de tentes;;OMPI;;3;54
22;;sacs destinés à contenir les dépouilles avant l'incinération;;OMPI;;3;55
22;;sacs destinés à contenir les dépouilles avant la crémation;;OMPI;;3;56
22;;cordes de marine;;OMPI;;3;57
22;;cordes à usage maritime;;OMPI;;3;58
22;;sacs-filets pour le lavage de la lingerie;;OMPI;;3;59
22;;sacs de lavage pour le linge;;OMPI;;3;60
22;;élingues en tissu;;OMPI;;3;61
22;;élingues en tissu pour la manutention;;OMPI;;3;62
22;;élingues en tissu pour la manutention de cargaisons;;OMPI;;3;63
22;;élingues de corde;;OMPI;;3;64
22;;élingues de corde pour la manutention de cargaisons;;OMPI;;3;65
22;;élingues en corde pour la manutention;;OMPI;;3;66
22;;filets pour le lavage du linge;;OMPI;;3;67
22;;voiles pour ski à voile;;OMPI;;3;68
22;;sacs postaux;;OMPI;;3;69
22;;cordes de remorquage de voitures;;OMPI;;3;70
22;;cordes de remorquage de véhicules;;OMPI;;3;71
22;;cordes de remorquage pour voitures;;OMPI;;3;72
22;;cordes de remorquage pour véhicules;;OMPI;;3;73
22;;auvents en matières synthétiques;;OMPI;;3;74
22;;linters;;OMPI;;3;75
22;;filets;;OMPI;;3;76
22;;lacis;;OMPI;;3;77
22;;fibres de verre à usage textile;;OMPI;;3;78
22;;fibres en matières plastiques à usage textile;;OMPI;;3;79
22;;cordes d'emballage;;OMPI;;3;80
22;;déchets de coton (bourre);;OMPI;;3;81
22;;cordons pour la suspension de cadres;;OMPI;;3;82
22;;cordons de fenêtres à guillotine;;OMPI;;3;83
22;;fibres de carbone à usage textile;;OMPI;;3;84
22;;liens non métalliques à usage agricole;;OMPI;;3;85
22;;bâches de camouflage;;OMPI;;3;86
22;;câbles non métalliques;;OMPI;;3;87
22;;élingues non métalliques pour la manutention de charges;;OMPI;;3;88
22;;élingues non métalliques pour la manutention de fardeaux;;OMPI;;3;89
22;;sangles non métalliques pour la manutention de charges;;OMPI;;3;90
22;;sangles non métalliques pour la manutention de fardeaux;;OMPI;;3;91
22;;bretelles non métalliques pour la manutention de charges;;OMPI;;3;92
22;;bretelles non métalliques pour la manutention de fardeaux;;OMPI;;3;93
22;;harnais non métalliques pour la manutention de charges;;OMPI;;3;94
22;;harnais non métalliques pour la manutention de fardeaux;;OMPI;;3;95
22;;emballages en paille pour bouteilles;;OMPI;;3;96
22;;enveloppes en paille pour bouteilles;;OMPI;;3;97
22;;enveloppes pour bouteilles en paille;;OMPI;;3;98
22;;paillons pour bouteilles;;OMPI;;3;99
22;;fils à lier non métalliques;;OMPI;;3;100
22;;bandes non métalliques pour emballer ou lier;;OMPI;;4;1
22;;bandes à lier non métalliques;;OMPI;;4;2
22;;sisal;;OMPI;;4;3
22;;fibres textiles;;OMPI;;4;4
22;;bâches de véhicules;;OMPI;;4;5
22;;bâches non ajustées pour véhicules;;OMPI;;4;6
22;;housses non ajustables pour véhicules;;OMPI;;4;7
22;;housses non ajustées pour véhicules;;OMPI;;4;8
22;;algues de mer pour le rembourrage;;OMPI;;4;9
22;;tonte;;OMPI;;4;10
22;;toisons;;OMPI;;4;11
22;;toisons (poils d'animaux);;OMPI;;4;12
22;;tentes;;OMPI;;4;13
22;;fibres de spart;;OMPI;;4;14
22;;sachets (enveloppes, pochettes) en matières textiles pour l'emballage;;OMPI;;4;15
22;;sacs (enveloppes, pochettes) en matières textiles pour l'emballage;;OMPI;;4;16
22;;sacs de grande contenance pour le transport et l'entreposage de matériaux en vrac;;OMPI;;4;17
22;;sacs de grande contenance pour le transport et le stockage de matériaux en vrac;;OMPI;;4;18
22;;sacs pour le transport et le stockage de marchandises en vrac;;OMPI;;4;19
22;;raphia;;OMPI;;4;20
22;;fibres de ramie;;OMPI;;4;21
22;;crin;;OMPI;;4;22
22;;poils d'animaux;;OMPI;;4;23
22;;plumes pour le rembourrage;;OMPI;;4;24
22;;plumes pour tapisserie d'ameublement;;OMPI;;4;25
22;;paille pour le rembourrage;;OMPI;;4;26
22;;ouate pour le rembourrage ou le capitonnage;;OMPI;;4;27
22;;ouate à filtrer;;OMPI;;4;28
22;;voiles;;OMPI;;4;29
22;;voiles (gréement);;OMPI;;4;30
22;;auvents en matières textiles;;OMPI;;4;31
22;;plumes pour la literie;;OMPI;;4;32
22;;lin brut;;OMPI;;4;33
22;;lin brut (teillé);;OMPI;;4;34
22;;ligneuls;;OMPI;;4;35
22;;liber;;OMPI;;4;36
22;;laine peignée;;OMPI;;4;37
22;;laine cardée;;OMPI;;4;38
22;;laine brute ou traitée;;OMPI;;4;39
22;;lacets (pièges);;OMPI;;4;40
22;;capoc;;OMPI;;4;41
22;;kapok;;OMPI;;4;42
22;;jute;;OMPI;;4;43
23;;broder (fils à -);;IPI;;1;1
23;;chanvre (fils de -);;IPI;;1;2
23;;coco (fils de -);;IPI;;1;3
23;;coton (fils de -);;IPI;;1;4
23;;coton (filés de -);;IPI;;1;5
23;;coudre (fils à -);;IPI;;1;6
23;;jute (fils de -);;IPI;;1;7
23;;laine (fils de -);;IPI;;1;8
23;;lin (fils de -);;IPI;;1;9
23;;rayonne (fils de -);;IPI;;1;10
23;;repriser (fils à -);;IPI;;1;11
23;;soie (fils de -);;IPI;;1;12
23;;fil à coudre à usage textile;;OMPI;;1;13
23;;cannetilles;;OMPI;;1;14
23;;fils métalliques pour la broderie;;OMPI;;1;15
23;;fils métalliques à broder;;OMPI;;1;16
23;;fil de fibres synthétiques;;OMPI;;1;17
23;;fil et filé de fibres synthétiques;;OMPI;;1;18
23;;fils de fibres synthétiques;;OMPI;;1;19
23;;filé de fibres synthétiques;;OMPI;;1;20
23;;chenille (fil);;OMPI;;1;21
23;;fils en matières plastiques à usage textile;;OMPI;;1;22
23;;fils élastiques à usage textile;;OMPI;;1;23
23;;filé élastique à usage textile;;OMPI;;1;24
23;;fils de caoutchouc à usage textile;;OMPI;;1;25
23;;fils de fibre de verre à usage textile;;OMPI;;1;26
23;;fils de verre à usage textile;;OMPI;;1;27
23;;filés de fibre de verre à usage textile;;OMPI;;1;28
23;;soie filée;;OMPI;;1;29
23;;fil à repriser;;OMPI;;1;30
23;;fils à repriser;;OMPI;;1;31
23;;filé à repriser;;OMPI;;1;32
23;;fil de rayonne;;OMPI;;1;33
23;;fils de rayonne;;OMPI;;1;34
23;;filé de rayonne;;OMPI;;1;35
23;;fil et filé de lin;;OMPI;;1;36
23;;fils de lin;;OMPI;;1;37
23;;filé de lin;;OMPI;;1;38
23;;laine filée;;OMPI;;1;39
23;;fil de jute;;OMPI;;1;40
23;;fils de jute;;OMPI;;1;41
23;;filé de jute;;OMPI;;1;42
23;;filés;;OMPI;;1;43
23;;fils à coudre;;OMPI;;1;44
23;;filé à coudre;;OMPI;;1;45
23;;filés de coton;;OMPI;;1;46
23;;fils de soie;;OMPI;;1;47
23;;fils et filés de soie;;OMPI;;1;48
23;;filé de soie;;OMPI;;1;49
23;;fil de coco;;OMPI;;1;50
23;;fils de coco;;OMPI;;1;51
23;;filé de coco;;OMPI;;1;52
23;;fils de chanvre;;OMPI;;1;53
23;;fils et filés de chanvre;;OMPI;;1;54
23;;filé de chanvre;;OMPI;;1;55
23;;fil de laine;;OMPI;;1;56
23;;fils de laine;;OMPI;;1;57
23;;filé de laine;;OMPI;;1;58
23;;fil floche;;OMPI;;1;59
23;;fil à broder;;OMPI;;1;60
23;;fils à broder;;OMPI;;1;61
23;;filé à broder;;OMPI;;1;62
23;;fils de coton;;OMPI;;1;63
23;;fils et filés de coton;;OMPI;;1;64
23;;filé de coton;;OMPI;;1;65
23;;fils;;OMPI;;1;66
23;;fil de caoutchouc enduit à usage textile;;OMPI;;1;67
23;;fil et filé de caoutchouc enduit à usage textile;;OMPI;;1;68
23;;fils de caoutchouc enduit à usage textile;;OMPI;;1;69
23;;filé de caoutchouc enduit à usage textile;;OMPI;;1;70
23;;coton à repriser;;OMPI;;1;71
23;;fil de coton à repriser;;OMPI;;1;72
23;;fils et filés mixtes à base de coton;;OMPI;;1;73
23;;fils mixtes à base de coton;;OMPI;;1;74
23;;fils et filés mélangés à base de fibres chimiques;;OMPI;;1;75
23;;fils mélangés à base de fibres chimiques;;OMPI;;1;76
23;;fil peigné;;OMPI;;1;77
23;;fils peigné;;OMPI;;1;78
23;;filé peigné;;OMPI;;1;79
23;;fil ciré;;OMPI;;1;80
23;;fils ciré;;OMPI;;1;81
23;;filé ciré;;OMPI;;1;82
23;;fil synthétique;;OMPI;;1;83
23;;fils synthétique;;OMPI;;1;84
23;;filé synthétique;;OMPI;;1;85
23;;fil de cordonnier;;OMPI;;1;86
23;;fils de cordonnier;;OMPI;;1;87
23;;filé de cordonnier;;OMPI;;1;88
23;;fil à voile;;OMPI;;1;89
23;;fils à voile;;OMPI;;1;90
23;;filé à voile;;OMPI;;1;91
23;;fil plastique à usage textile;;OMPI;;1;92
23;;fils plastique à usage textile;;OMPI;;1;93
23;;filé plastique à usage textile;;OMPI;;1;94
23;;fil à tricoter;;OMPI;;1;95
23;;fils à tricoter;;OMPI;;1;96
23;;filé à tricoter;;OMPI;;1;97
23;;filés à tricoter;;OMPI;;1;98
23;;fil de poil;;OMPI;;1;99
23;;fils de poil;;OMPI;;1;100
23;;filé de poil;;OMPI;;2;1
23;;fil de poil de chameau;;OMPI;;2;2
23;;fils de poil de chameau;;OMPI;;2;3
23;;filé de poil de chameau;;OMPI;;2;4
23;;filés de poil de chameau;;OMPI;;2;5
23;;fil de poil de chèvre angora;;OMPI;;2;6
23;;fils de poil de chèvre angora;;OMPI;;2;7
23;;filé de poil de chèvre angora;;OMPI;;2;8
23;;filés de poil de chèvre angora;;OMPI;;2;9
23;;fils et filés mixtes à base de laine;;OMPI;;2;10
23;;fils mixtes à base de laine;;OMPI;;2;11
23;;fil de soie sauvage;;OMPI;;2;12
23;;fil de tussah;;OMPI;;2;13
23;;fils de soie sauvage;;OMPI;;2;14
23;;fils de tussah;;OMPI;;2;15
23;;filé de soie sauvage;;OMPI;;2;16
23;;filé de tussah;;OMPI;;2;17
23;;fil de déchets de coton;;OMPI;;2;18
23;;fils de déchets de coton;;OMPI;;2;19
23;;filé de déchets de coton;;OMPI;;2;20
23;;fil de laine retors;;OMPI;;2;21
23;;fil et filé de laine retors;;OMPI;;2;22
23;;fils de laine retors;;OMPI;;2;23
23;;filé de laine retors;;OMPI;;2;24
23;;fil retors;;OMPI;;2;25
23;;fils et filés retors;;OMPI;;2;26
23;;fils retors;;OMPI;;2;27
23;;filé retors;;OMPI;;2;28
23;;fil de soie retors;;OMPI;;2;29
23;;fil et filé de soie retors;;OMPI;;2;30
23;;fils de soie retors;;OMPI;;2;31
23;;filé de soie retors;;OMPI;;2;32
23;;fil retors mixte;;OMPI;;2;33
23;;fils et filés retors mixtes;;OMPI;;2;34
23;;fils retors mixtes;;OMPI;;2;35
23;;filés retors mixtes;;OMPI;;2;36
23;;fil de chanvre retors;;OMPI;;2;37
23;;fil et filé de chanvre retors;;OMPI;;2;38
23;;fils de chanvre retors;;OMPI;;2;39
23;;filé de chanvre retors;;OMPI;;2;40
23;;fil de coton retors;;OMPI;;2;41
23;;fil et filé de coton retors;;OMPI;;2;42
23;;fils de coton retors;;OMPI;;2;43
23;;filé de coton retors;;OMPI;;2;44
23;;fil à usage textile;;OMPI;;2;45
23;;fils et filés à usage textile;;OMPI;;2;46
23;;fils à usage textile;;OMPI;;2;47
23;;filé à usage textile;;OMPI;;2;48
23;;fil de soie filée;;OMPI;;2;49
23;;fils de soie filée;;OMPI;;2;50
23;;filé de soie filée;;OMPI;;2;51
23;;fils et filés mixtes à base de soie;;OMPI;;2;52
23;;fils mixtes à base de soie;;OMPI;;2;53
23;;fil et filé de fibres semi-synthétiques (filé de fibres naturelles traitées chimiquement);;OMPI;;2;54
23;;fil de fibres régénérées à usage textile;;OMPI;;2;55
23;;fil et filé de fibres régénérées à usage textile;;OMPI;;2;56
23;;fils de fibres régénérées à usage textile;;OMPI;;2;57
23;;filé de fibres régénérées à usage textile;;OMPI;;2;58
23;;fil de ramie;;OMPI;;2;59
23;;fil et filé de ramie;;OMPI;;2;60
23;;fils de ramie;;OMPI;;2;61
23;;filé de ramie;;OMPI;;2;62
23;;filé de papier à usage textile;;OMPI;;2;63
23;;fil mixte;;OMPI;;2;64
23;;fils et filés mixtes;;OMPI;;2;65
23;;fils mixtes;;OMPI;;2;66
23;;filé mixte;;OMPI;;2;67
23;;fils et filés mixtes à base de fibres inorganiques;;OMPI;;2;68
23;;fils mixtes à base de fibres inorganiques;;OMPI;;2;69
23;;fils et filés mixtes à base de chanvre;;OMPI;;2;70
23;;fils mixtes à base de chanvre;;OMPI;;2;71
23;;fil thermostable;;OMPI;;2;72
23;;fils thermostables;;OMPI;;2;73
23;;filé thermostable;;OMPI;;2;74
23;;filés et fils thermostables;;OMPI;;2;75
23;;fil de soie fait main;;OMPI;;2;76
23;;fils de soie fait main;;OMPI;;2;77
23;;filé de soie fait main;;OMPI;;2;78
23;;fil de soie doupion;;OMPI;;2;79
23;;fils de soie doupion;;OMPI;;2;80
23;;filé de soie doupion;;OMPI;;2;81
23;;déchets de fils dégraissés;;OMPI;;2;82
23;;déchets de fils et filés dégraissés;;OMPI;;2;83
24;;couvertures de table;;IPI;;1;1
24;;tapis de table;;IPI;;1;2
24;;sacs de bivouac (sursacs de sacs de couchage);;IPI;;1;3
24;;linge de lit et couvertures;;IPI;;1;4
24;;ameublement (tissus d'-);;IPI;;1;5
24;;ballons aérostatiques (étoffes imperméables aux gaz pour -);;IPI;;1;6
24;;banderoles;;IPI;;1;7
24;;cache-sommier;;IPI;;1;8
24;;chanvre (tissus de -);;IPI;;1;9
24;;chanvre (toile de -);;IPI;;1;10
24;;chaussures (tissus pour -);;IPI;;1;11
24;;chaussures (étoffes à doublure pour -);;IPI;;1;12
24;;coton (tissus de -);;IPI;;1;13
24;;couvertures de lit, couvertures de table;;IPI;;1;14
24;;couvertures pour nouveaux-nés;;IPI;;1;15
24;;drapeaux;;IPI;;1;16
24;;drapeaux (non en papier);;IPI;;1;17
24;;drapeaux en textile;;IPI;;1;18
24;;drapeaux pour voitures, couvre-rétroviseurs;;IPI;;1;19
24;;essuie-mains et linges de bain;;IPI;;1;20
24;;fanions;;IPI;;1;21
24;;fanions (non en papier);;IPI;;1;22
24;;fanions en feutrine;;IPI;;1;23
24;;filtrantes (matières -) (matières textiles);;IPI;;1;24
24;;housses de coussins;;IPI;;1;25
24;;jetés de canapé;;IPI;;1;26
24;;jute (tissus de -);;IPI;;1;27
24;;laine (tissus de -);;IPI;;1;28
24;;laine (étoffes de -);;IPI;;1;29
24;;lin (tissus de -);;IPI;;1;30
24;;linge de bain;;IPI;;1;31
24;;linge de bain (à l'exception de l'habillement);;IPI;;1;32
24;;linge de table (en matières textiles);;IPI;;1;33
24;;lingerie (tissus pour la -);;IPI;;1;34
24;;linges;;IPI;;1;35
24;;linges de bain, linges à vaisselle, couverture;;IPI;;1;36
24;;linges de bain, linges à vaisselle, couvertures;;IPI;;1;37
24;;linges de table non en papier;;IPI;;1;38
24;;meubles (tissu pour -);;IPI;;1;39
24;;meubles (étoffe pour -);;IPI;;1;40
24;;mouchoirs de poche;;IPI;;1;41
24;;mouchoirs de poche (en matières textiles);;IPI;;1;42
24;;mouchoirs en matières textiles;;IPI;;1;43
24;;mouchoirs en matières textiles, tentures murales, pavillons (drapeaux);;IPI;;1;44
24;;nappes;;IPI;;1;45
24;;nappes (non en papier);;IPI;;1;46
24;;nappes en tissu;;IPI;;1;47
24;;patrons d'imprimerie (tissus de soie pour -);;IPI;;1;48
24;;ramie (tissus de -);;IPI;;1;49
24;;rayonne (tissus de -);;IPI;;1;50
24;;revêtements de meubles;;IPI;;1;51
24;;revêtements de meubles (en matières plastiques);;IPI;;1;52
24;;ronds de table;;IPI;;1;53
24;;ronds de table (non en papier);;IPI;;1;54
24;;serviettes de table;;IPI;;1;55
24;;serviettes de table (en matières textiles);;IPI;;1;56
24;;serviettes de toilette;;IPI;;1;57
24;;serviettes de toilette (en matières textiles);;IPI;;1;58
24;;serviettes en tissu;;IPI;;1;59
24;;sets de table en tissu;;IPI;;1;60
24;;soie (tissus de -);;IPI;;1;61
24;;sous-verres en tissu;;IPI;;1;62
24;;spart (tissus de -);;IPI;;1;63
24;;tapis de table (non en papier);;IPI;;1;64
24;;vitrages (rideaux);;IPI;;1;65
24;;tissus en dentelles;;OMPI;;1;66
24;;tissus en polyester;;OMPI;;1;67
24;;tissus en batik;;OMPI;;1;68
24;;tissus à usage textile;;OMPI;;1;69
24;;draps de lit en cuir;;OMPI;;1;70
24;;serviettes de yoga;;OMPI;;1;71
24;;couvertures de yoga;;OMPI;;1;72
24;;étiquettes adhésives en matières textiles pour sacs;;OMPI;;1;73
24;;étiquettes à coudre en matières textiles pour vêtements;;OMPI;;1;74
24;;dessous en matières textiles pour chopes à bière;;OMPI;;1;75
24;;dessous en matières textiles pour verres à bière;;OMPI;;1;76
24;;sous-bocks en matières textiles pour chopes à bière;;OMPI;;1;77
24;;sous-bocks en matières textiles pour verres à bière;;OMPI;;1;78
24;;tissus enduits de cire réutilisables pour emballer les aliments;;OMPI;;1;79
24;;basins;;OMPI;;1;80
24;;bazins;;OMPI;;1;81
24;;chiffons de cuisine;;OMPI;;1;82
24;;torchons;;OMPI;;1;83
24;;torchons de cuisine;;OMPI;;1;84
24;;torchons pour la cuisine;;OMPI;;1;85
24;;torchons à vaisselle;;OMPI;;1;86
24;;torchons pour essuyer la vaisselle;;OMPI;;1;87
24;;chemins de table en matières textiles;;OMPI;;1;88
24;;étoffes à doublure pour chaussures;;OMPI;;1;89
24;;couvertures de pique-nique;;OMPI;;1;90
24;;couvertures pour pique-nique;;OMPI;;1;91
24;;grands sacs de bivouac en tant que protections pour sacs de couchage;;OMPI;;1;92
24;;sacs de bivouac en tant que housses pour sacs de couchage;;OMPI;;1;93
24;;mousseline (tissu);;OMPI;;1;94
24;;tours de lit d'enfant (linge de lit);;OMPI;;1;95
24;;cache-sommiers;;OMPI;;1;96
24;;jupes de lit;;OMPI;;1;97
24;;chemins de table non en papier;;OMPI;;1;98
24;;ronds de table en matières textiles;;OMPI;;1;99
24;;sets de table en matières textiles;;OMPI;;1;100
24;;sets de table en textile;;OMPI;;2;1
24;;étoffes à doublure pour articles chaussants;;OMPI;;2;2
24;;drapeaux en matières textiles ou en matières plastiques;;OMPI;;2;3
24;;dessous de verre en matières textiles;;OMPI;;2;4
24;;fanions en matières textiles ou en matières plastiques;;OMPI;;2;5
24;;bannières en matières textiles ou en matières plastiques;;OMPI;;2;6
24;;sacs de couchage;;OMPI;;2;7
24;;nids d'ange;;OMPI;;2;8
24;;gigoteuses (turbulettes);;OMPI;;2;9
24;;turbulettes (gigoteuses);;OMPI;;2;10
24;;couvertures pour animaux d'intérieur;;OMPI;;2;11
24;;couvertures pour animaux de compagnie;;OMPI;;2;12
24;;textiles et leurs succédanés;;OMPI;;2;13
24;;textiles et substituts de textiles;;OMPI;;2;14
24;;textiles et succédanés de textiles;;OMPI;;2;15
24;;serviettes pour le démaquillage;;OMPI;;2;16
24;;tissus à langer pour bébés;;OMPI;;2;17
24;;étiquettes en tissu;;OMPI;;2;18
24;;étiquettes en toile;;OMPI;;2;19
24;;étiquettes en étoffe;;OMPI;;2;20
24;;étiquettes pour code-barres en matières textiles;;OMPI;;2;21
24;;serviettes turques;;OMPI;;2;22
24;;petits rideaux en matières textiles;;OMPI;;2;23
24;;tissus à poils;;OMPI;;2;24
24;;étiquettes en matières textiles pour identifier les vêtements;;OMPI;;2;25
24;;tissus pour la décoration intérieure;;OMPI;;2;26
24;;moustiquaires traitées à l'insecticide;;OMPI;;2;27
24;;courtepointes pour futons;;OMPI;;2;28
24;;rideaux en matières plastiques;;OMPI;;2;29
24;;couvertures de meuble en tissu non ajustées;;OMPI;;2;30
24;;tissu non tissé;;OMPI;;2;31
24;;tissus non tissés;;OMPI;;2;32
24;;étoffes non tissées;;OMPI;;2;33
24;;feutre et tissus non tissés;;OMPI;;2;34
24;;serviettes en matières textiles comportant les logos d'équipes de football américain;;OMPI;;2;35
24;;couvertures de lit et de table;;OMPI;;2;36
24;;linge de lit et linge de table;;OMPI;;2;37
24;;housses en papier pour futons (ajustées ou non);;OMPI;;2;38
24;;emballages cadeaux en matières textiles;;OMPI;;2;39
24;;emballages cadeaux en tissu;;OMPI;;2;40
24;;matières textiles pour l'emballage de cadeaux;;OMPI;;2;41
24;;tissus pour l'emballage de cadeaux;;OMPI;;2;42
24;;nappes de table en matières textiles;;OMPI;;2;43
24;;nappes de table en textile;;OMPI;;2;44
24;;nappes en matières textiles;;OMPI;;2;45
24;;nappes en textile;;OMPI;;2;46
24;;tapis de table en matières textiles;;OMPI;;2;47
24;;tapis de table en textile;;OMPI;;2;48
24;;serviettes de plage;;OMPI;;2;49
24;;linge de table en matières textiles;;OMPI;;2;50
24;;drapeaux en nylon;;OMPI;;2;51
24;;drapeaux de brocart;;OMPI;;2;52
24;;tissus de nylon;;OMPI;;2;53
24;;rideaux de douche en matières textiles ou en matières plastiques;;OMPI;;2;54
24;;housses pour abattants de toilettes;;OMPI;;2;55
24;;revêtements de meubles en matières textiles;;OMPI;;2;56
24;;housses pour coussins;;OMPI;;2;57
24;;couvertures de lit;;OMPI;;2;58
24;;couvre-oreillers;;OMPI;;2;59
24;;housses d'oreillers;;OMPI;;2;60
24;;tissu chenillé;;OMPI;;2;61
24;;blanchets d'imprimerie en matières textiles;;OMPI;;2;62
24;;blanchets pour l'imprimerie en matières textiles;;OMPI;;2;63
24;;filtres en matières textiles;;OMPI;;2;64
24;;matières filtrantes (matières textiles);;OMPI;;2;65
24;;matières filtrantes en textile;;OMPI;;2;66
24;;matières filtrantes textiles;;OMPI;;2;67
24;;matières textiles filtrantes;;OMPI;;2;68
